"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost"
"United States","New York",2021-04-04,3839.22888722218,45.7628623934573,611.455120733036,183.436536219911,18
"United States","New York",2021-04-05,758.066029523461,59.6948577295923,978.874898216576,293.662469464973,18
"United States","New York",2021-04-06,2296.78219849496,93.3894789229493,1838.76456666513,551.629369999539,18
"United States","New York",2021-04-07,5799.47885760622,95.3102210603498,1901.56838040356,570.470514121068,18
"United States","New York",2021-04-08,6104.67963582537,106.037618099581,2184.22494102828,655.267482308482,18
"United States","New York",2021-04-09,7287.47081896929,79.0571369248843,1523.33373903822,457.000121711466,18
"United States","New York",2021-04-10,4692.74697698637,55.9123671888291,959.807221805546,287.942166541664,18
"United States","New York",2021-04-11,2491.09531560999,24.4582048293214,189.516507380865,56.8549522142596,18
"United States","New York",2021-04-12,0,39.154995928663,574.19554962374,172.258664887122,18
"United States","New York",2021-04-13,1036.27828039696,73.5505826666051,1449.86971440155,434.960914320466,18
"United States","New York",2021-04-14,4592.52903232227,76.0627352161424,1526.16990895634,457.850972686902,18
"United States","New York",2021-04-15,4943.83885823075,87.368997641131,1821.86770474232,546.560311422696,18
"United States","New York",2021-04-16,6170.85840290038,60.9333495615288,1173.18674424659,351.956023273978,18
"United States","New York",2021-04-17,3617.39402107208,38.3922888722218,622.773828902497,186.832148670749,18
"United States","New York",2021-04-18,1459.23742290141,7.58066029523461,0,0,18
"United States","New York",2021-04-19,0,22.9678219849496,259.069570099241,77.7208710297723,18
"United States","New York",2021-04-20,48.9246232185816,57.9947885760622,1148.13225808057,344.43967742417,18
"United States","New York",2021-04-21,3649.66792427593,61.0467963582537,1235.95971455769,370.787914367306,18
"United States","New York",2021-04-22,4039.43152161673,72.8747081896929,1542.71460072509,462.814380217528,18
"United States","New York",2021-04-23,5303.14385707595,46.9274697698637,904.348505268021,271.304551580406,18
"United States","New York",2021-04-24,2783.81534790657,24.9109531560999,364.809355725352,109.442806717606,18
"United States","New York",2021-04-25,661.21178910767,0,0,0,18
"United States","New York",2021-04-26,0,10.3627828039696,12.2311558046454,3.66934674139362,18
"United States","New York",2021-04-27,0,45.9252903232227,912.416981068982,273.725094320694,18
"United States","New York",2021-04-28,2889.92172563496,49.4383885823075,1009.85788040418,302.957364121255,18
"United States","New York",2021-04-29,3312.18180776,61.7085840290038,1325.78596426899,397.735789280697,18
"United States","New York",2021-04-30,4606.77965514527,36.1739402107209,695.953836976643,208.786151092993,18
"United States","New York",2021-05-01,2116.12988724563,14.5923742290141,165.302947276918,49.5908841830753,18
"United States","New York",2021-05-02,23.1330000396728,0,0,0,18
"United States","New York",2021-05-03,0,0.489246232185816,0,0,18
"United States","New York",2021-05-04,0,36.4966792427593,722.480431408739,216.744129422622,18
"United States","New York",2021-05-05,2281.68638910919,40.3943152161673,828.045451940001,248.413635582,18
"United States","New York",2021-05-06,2730.89557561016,53.0314385707595,1151.69491378632,345.508474135895,18
"United States","New York",2021-05-07,4051.03349197868,27.8381534790657,529.032471811408,158.709741543422,18
"United States","New York",2021-05-08,1584.06277584758,6.6121178910767,5.78325000991819,1.73497500297546,18
"United States","New York",2021-05-09,0,0,0,0,18
"United States","New York",2021-05-10,0,0,0,0,18
"United States","North Carolina",2021-02-10,11085.1803186263,NA,NA,NA,11
"United States","North Carolina",2021-02-11,14249.6233010927,NA,NA,NA,11
"United States","North Carolina",2021-02-12,13445.0727830569,NA,NA,NA,11
"United States","North Carolina",2021-02-13,14521.5428833747,NA,NA,NA,11
"United States","North Carolina",2021-02-14,11306.5963403155,NA,NA,NA,11
"United States","North Carolina",2021-02-15,8810.39758010846,NA,NA,NA,11
"United States","North Carolina",2021-02-16,8658.68960840534,NA,2771.29507965657,831.388523896971,11
"United States","North Carolina",2021-02-17,10730.7263247284,NA,3562.40582527317,1068.72174758195,11
"United States","North Carolina",2021-02-18,13838.7106405355,NA,3361.26819576421,1008.38045872926,11
"United States","North Carolina",2021-02-19,12951.4372444308,NA,3630.38572084368,1089.1157162531,11
"United States","North Carolina",2021-02-20,13953.9336438048,NA,2826.64908507887,847.994725523662,11
"United States","North Carolina",2021-02-21,10658.5335816429,NA,2202.59939502711,660.779818508134,11
"United States","North Carolina",2021-02-22,8111.76329334478,NA,2164.67240210134,649.401720630401,11
"United States","North Carolina",2021-02-23,7932.75087628883,110.851803186263,2682.68158118209,804.804474354628,11
"United States","North Carolina",2021-02-24,9980.28329795193,142.496233010927,3459.67766013386,1037.90329804016,11
"United States","North Carolina",2021-02-25,13010.1962757791,134.450727830569,3237.85931110769,971.357793332307,12
"United States","North Carolina",2021-02-26,12054.9069839097,145.215428833747,3488.48341095119,1046.54502328536,12
"United States","North Carolina",2021-02-27,12999.1410798615,113.065963403155,2664.63339541073,799.39001862322,12
"United States","North Carolina",2021-02-28,9637.65510596818,88.1039758010846,2027.94082333619,608.382247000858,12
"United States","North Carolina",2021-03-01,7050.57637389335,86.5868960840534,1983.18771907221,594.956315721662,12
"United States","North Carolina",2021-03-02,6849.64761697704,107.307263247284,2495.07082448798,748.521247346395,12
"United States","North Carolina",2021-03-03,8874.79641827057,138.387106405355,3252.54906894477,975.764720683432,12
"United States","North Carolina",2021-03-04,11869.3908631628,129.514372444308,3013.72674597743,904.11802379323,12
"United States","North Carolina",2021-03-05,10858.4915244723,139.539336438048,3249.78526996538,974.935580989613,12
"United States","North Carolina",2021-03-06,11757.2705538436,106.585335816429,2409.41377649204,722.824132947613,12
"United States","North Carolina",2021-03-07,8346.61666145647,81.1176329334478,1762.64409347334,528.793228042001,12
"United States","North Carolina",2021-03-08,5737.17345042499,79.3275087628883,1712.41190424426,513.723571273278,12
"United States","North Carolina",2021-03-09,5533.43020086119,99.8028329795193,2218.69910456764,665.609731370293,12
"United States","North Carolina",2021-03-10,7557.83205452097,130.101962757791,2967.34771579069,890.204314737208,12
"United States","North Carolina",2021-03-11,10539.0888103864,120.549069839097,2714.62288111808,814.386864335423,12
"United States","North Carolina",2021-03-12,9541.25120710747,129.991410798615,2939.31763846089,881.795291538266,11
"United States","North Carolina",2021-03-13,10421.5711442929,96.3765510596818,2086.65416536412,625.996249609235,11
"United States","North Carolina",2021-03-14,6986.5135787713,70.5057637389335,1434.29336260625,430.288008781874,11
"United States","North Carolina",2021-03-15,4375.62926557316,68.4964761697704,1383.3575502153,415.00726506459,11
"United States","North Carolina",2021-03-16,4187.00955059457,88.7479641827057,1889.45801363024,566.837404089072,11
"United States","North Carolina",2021-03-17,6227.81153897817,118.693908631628,2634.77220259661,790.431660778983,11
"United States","North Carolina",2021-03-18,9214.31503413236,108.584915244723,2385.31280177687,715.59384053306,11
"United States","North Carolina",2021-03-19,8206.45750710688,117.572705538436,2605.39278607323,781.617835821969,11
"United States","North Carolina",2021-03-20,9084.31781710921,83.4661666145647,1746.62839469282,523.988518407847,11
"United States","North Carolina",2021-03-21,5644.14706164581,57.3717345042499,1093.90731639329,328.172194917987,11
"United States","North Carolina",2021-03-22,3047.53712588643,55.3343020086119,1046.75238764864,314.025716294593,11
"United States","North Carolina",2021-03-23,2886.52059919008,75.5783205452097,1556.95288474454,467.085865423363,11
"United States","North Carolina",2021-03-24,4955.31698974063,105.390888103864,2303.57875853309,691.073627559927,11
"United States","North Carolina",2021-03-25,7959.95361841638,95.4125120710747,2051.61437677672,615.484313033016,11
"United States","North Carolina",2021-03-26,6957.31576409513,104.215711442929,2271.0794542773,681.323836283191,11
"United States","North Carolina",2021-03-27,7846.29359876938,69.865135787713,1411.03676541145,423.311029623436,11
"United States","North Carolina",2021-03-28,4414.61846434142,43.7562926557316,761.884281471607,228.565284441482,11
"United States","North Carolina",2021-03-29,1841.77784551635,41.8700955059457,721.630149797521,216.489044939256,11
"United States","North Carolina",2021-03-30,1714.56608463679,62.2781153897817,1238.82924743516,371.648774230547,11
"United States","North Carolina",2021-03-31,3816.63205259136,92.1431503413236,1989.98840460409,596.996521381228,11
"United States","North Carolina",2021-04-01,6845.76882136355,82.0645750710688,1739.32894102378,521.798682307135,11
"United States","North Carolina",2021-04-02,5856.62824816618,90.8431781710921,1961.57339969234,588.472019907703,11
"United States","North Carolina",2021-04-03,6763.48494553488,56.4414706164581,1103.65461608535,331.096384825606,11
"United States","North Carolina",2021-04-04,3347.22453132162,30.4753712588643,460.444461379088,138.133338413726,11
"United States","North Carolina",2021-04-05,801.598398215707,28.8652059919008,428.641521159198,128.592456347759,11
"United States","North Carolina",2021-04-06,709.138989284517,49.5531698974063,954.15801314784,286.247403944352,11
"United States","North Carolina",2021-04-07,2845.0362326622,79.5995361841638,1711.44220534089,513.432661602266,11
"United States","North Carolina",2021-04-08,5900.6533869178,69.5731576409513,1464.15706204154,439.247118612463,11
"United States","North Carolina",2021-04-09,4928.98836717793,78.4629359876938,1690.87123638372,507.261370915116,11
"United States","North Carolina",2021-04-10,5856.36736013654,44.1461846434142,836.806132830405,251.041839849122,11
"United States","North Carolina",2021-04-11,2458.32145760074,18.4177784551635,200.399599553927,60.119879866178,11
"United States","North Carolina",2021-04-12,0,17.1456608463679,177.284747321129,53.1854241963387,11
"United States","North Carolina",2021-04-13,0,38.1663205259136,711.25905816555,213.377717449665,11
"United States","North Carolina",2021-04-14,2039.97490225786,68.4576882136355,1475.16334672945,442.549004018835,11
"United States","North Carolina",2021-04-15,5121.07241270681,58.5662824816618,1232.24709179448,369.674127538345,11
"United States","North Carolina",2021-04-16,4167.52294296022,67.6348494553488,1464.09184003413,439.22755201024,11
"United States","North Carolina",2021-04-17,5115.10293902613,33.4722453132162,614.580364400186,184.374109320056,11
"United States","North Carolina",2021-04-18,1735.1841305774,8.01598398215707,0,0,11
"United States","North Carolina",2021-04-19,0,7.09138989284517,0,0,11
"United States","North Carolina",2021-04-20,0,28.450362326622,509.993725564465,152.99811766934,11
"United States","North Carolina",2021-04-21,1342.2984065399,59.006533869178,1280.2681031767,384.080430953011,11
"United States","North Carolina",2021-04-22,4448.00205123236,49.2898836717793,1041.88073574005,312.564220722016,11
"United States","North Carolina",2021-04-23,3512.71016637261,58.5636736013654,1278.77573475653,383.63272042696,11
"United States","North Carolina",2021-04-24,4480.02969943444,24.5832145760074,433.79603264435,130.138809793305,11
"United States","North Carolina",2021-04-25,1117.92408976498,0,0,0,11
"United States","North Carolina",2021-04-26,0,0,0,0,11
"United States","North Carolina",2021-04-27,0,20.3997490225786,335.574601634976,100.672380490493,11
"United States","North Carolina",2021-04-28,748.449605763269,51.2107241270681,1112.00051280809,333.600153842427,11
"United States","North Carolina",2021-04-29,3876.86020466786,41.6752294296021,878.177541593152,263.453262477946,11
"United States","North Carolina",2021-04-30,2958.86036953663,51.1510293902613,1120.00742485861,336.002227457583,11
"United States","North Carolina",2021-05-01,3944.50605115176,17.351841305774,279.481022441245,83.8443067323736,11
"United States","North Carolina",2021-05-02,598.978047514656,0,0,0,11
"United States","North Carolina",2021-05-03,0,0,0,0,11
"United States","North Carolina",2021-05-04,0,13.422984065399,187.112401440817,56.1337204322451,11
"United States","North Carolina",2021-05-05,250.364915431431,44.4800205123236,969.215051166966,290.76451535009,11
"United States","North Carolina",2021-05-06,3399.02190121728,35.1271016637261,739.715092384158,221.914527715247,11
"United States","North Carolina",2021-05-07,2496.70624008993,44.8002969943444,986.126512787941,295.837953836382,11
"United States","North Carolina",2021-05-08,3498.74270171073,11.1792408976498,149.744511878664,44.9233535635992,11
"United States","North Carolina",2021-05-09,168.059331631513,0,0,0,11
"United States","North Carolina",2021-05-10,0,0,0,0,11
"United States","North Dakota",2021-02-10,191.6514091867,NA,NA,NA,10
"United States","North Dakota",2021-02-11,178.375662386437,NA,NA,NA,10
"United States","North Dakota",2021-02-12,136.697192511797,NA,NA,NA,10
"United States","North Dakota",2021-02-13,0,NA,NA,NA,10
"United States","North Dakota",2021-02-14,12.3796427871553,NA,NA,NA,10
"United States","North Dakota",2021-02-15,25.037398223406,NA,NA,NA,10
"United States","North Dakota",2021-02-16,83.4554802099697,NA,47.912852296675,14.3738556890025,10
"United States","North Dakota",2021-02-17,170.968447401264,NA,44.5939155966094,13.3781746789828,10
"United States","North Dakota",2021-02-18,158.233169458009,NA,34.1742981279492,10.2522894383848,10
"United States","North Dakota",2021-02-19,117.101221196981,NA,0,0,10
"United States","North Dakota",2021-02-20,0,NA,3.09491069678882,0.928473209036646,10
"United States","North Dakota",2021-02-21,0,NA,6.25934955585149,1.87780486675545,10
"United States","North Dakota",2021-02-22,6.47167611509738,NA,20.8638700524924,6.25916101574773,10
"United States","North Dakota",2021-02-23,65.5331064336291,1.916514091867,42.742111850316,12.8226335550948,10
"United States","North Dakota",2021-02-24,153.625869024928,1.78375662386437,39.5582923645022,11.8674877093507,10
"United States","North Dakota",2021-02-25,141.643490558254,1.36697192511797,29.2753052992453,8.78259158977358,9
"United States","North Dakota",2021-02-26,101.018163176778,0,0,0,9
"United States","North Dakota",2021-02-27,0,0.123796427871553,0,0,9
"United States","North Dakota",2021-02-28,0,0.25037398223406,1.61791902877435,0.485375708632304,9
"United States","North Dakota",2021-03-01,0,0.834554802099698,16.3832766084073,4.91498298252218,9
"United States","North Dakota",2021-03-02,50.2636342739637,1.70968447401264,38.406467256232,11.5219401768696,9
"United States","North Dakota",2021-03-03,138.846529762841,1.58233169458009,35.4108726395636,10.6232617918691,9
"United States","North Dakota",2021-03-04,127.28551075876,1.17101221196981,25.2545407941945,7.57636223825836,9
"United States","North Dakota",2021-03-05,87.079416067748,0,0,0,9
"United States","North Dakota",2021-03-06,0,0,0,0,9
"United States","North Dakota",2021-03-07,0,0.0647167611509738,0,0,9
"United States","North Dakota",2021-03-08,0,0.655331064336291,12.5659085684909,3.76977257054728,9
"United States","North Dakota",2021-03-09,36.8145427086583,1.53625869024928,34.7116324407103,10.4134897322131,9
"United States","North Dakota",2021-03-10,125.843067566385,1.41643490558254,31.82137768969,9.54641330690699,9
"United States","North Dakota",2021-03-11,114.663842122467,1.01018163176778,21.769854016937,6.5309562050811,9
"United States","North Dakota",2021-03-12,74.6850192195062,0,0,0,10
"United States","North Dakota",2021-03-13,0,0,0,0,10
"United States","North Dakota",2021-03-14,0,0,0,0,10
"United States","North Dakota",2021-03-15,0,0.502636342739637,9.20363567716458,2.76109070314937,10
"United States","North Dakota",2021-03-16,24.8171500063203,1.38846529762841,31.4607668915963,9.43823006747889,10
"United States","North Dakota",2021-03-17,114.244976007738,1.2728551075876,28.6659605306167,8.59978815918502,10
"United States","North Dakota",2021-03-18,103.407811151373,0.87079416067748,18.6712548048765,5.60137644146296,10
"United States","North Dakota",2021-03-19,63.7678835529661,0,0,0,10
"United States","North Dakota",2021-03-20,0,0,0,0,10
"United States","North Dakota",2021-03-21,0,0,0,0,10
"United States","North Dakota",2021-03-22,0,0.368145427086583,6.20428750158008,1.86128625047403,10
"United States","North Dakota",2021-03-23,14.2481227854911,1.25843067566385,28.5612440019346,8.56837320058037,10
"United States","North Dakota",2021-03-24,104.034061001617,1.14663842122467,25.8519527878433,7.755585836353,10
"United States","North Dakota",2021-03-25,93.5052020384426,0.746850192195062,15.9419708882415,4.78259126647245,10
"United States","North Dakota",2021-03-26,54.1698832578862,0,0,0,10
"United States","North Dakota",2021-03-27,0,0,0,0,10
"United States","North Dakota",2021-03-28,0,0,0,0,10
"United States","North Dakota",2021-03-29,0,0.248171500063203,3.56203069637278,1.06860920891183,10
"United States","North Dakota",2021-03-30,4.95808988370138,1.14244976007738,26.0085152504042,7.80255457512127,10
"United States","North Dakota",2021-03-31,95.0660102478511,1.03407811151373,23.3763005096106,7.01289015288319,10
"United States","North Dakota",2021-04-01,84.8157705841667,0.637678835529661,13.5424708144715,4.06274124434146,10
"United States","North Dakota",2021-04-02,45.7558003375744,0,0,0,10
"United States","North Dakota",2021-04-03,0,0,0,0,10
"United States","North Dakota",2021-04-04,0,0,0,0,10
"United States","North Dakota",2021-04-05,0,0.142481227854911,1.23952247092535,0.371856741277604,10
"United States","North Dakota",2021-04-06,0,1.04034061001617,23.7665025619628,7.12995076858883,10
"United States","North Dakota",2021-04-07,87.1066000148211,0.935052020384426,21.2039426460417,6.3611827938125,10
"United States","North Dakota",2021-04-08,77.1091460313299,0.541698832578862,11.4389500843936,3.43168502531808,10
"United States","North Dakota",2021-04-09,38.2981400050211,0,0,0,10
"United States","North Dakota",2021-04-10,0,0,0,0,10
"United States","North Dakota",2021-04-11,0,0,0,0,10
"United States","North Dakota",2021-04-12,0,0.0495808988370138,0,0,10
"United States","North Dakota",2021-04-13,0,0.950660102478511,21.7766500037053,6.53299500111158,10
"United States","North Dakota",2021-04-14,79.9013226953482,0.848157705841667,19.2772865078325,5.78318595234975,10
"United States","North Dakota",2021-04-15,70.1372374725783,0.457558003375744,9.57453500125528,2.87236050037658,10
"United States","North Dakota",2021-04-16,31.5556479035679,0,0,0,10
"United States","North Dakota",2021-04-17,0,0,0,0,10
"United States","North Dakota",2021-04-18,0,0,0,0,10
"United States","North Dakota",2021-04-19,0,0,0,0,10
"United States","North Dakota",2021-04-20,0,0.871066000148211,19.9753306738371,5.99259920215112,10
"United States","North Dakota",2021-04-21,73.39136267198,0.771091460313299,17.5343093681446,5.26029281044338,10
"United States","North Dakota",2021-04-22,63.8417656649251,0.382981400050211,7.88891197589199,2.3666735927676,10
"United States","North Dakota",2021-04-23,25.4706912444911,0,0,0,10
"United States","North Dakota",2021-04-24,0,0,0,0,10
"United States","North Dakota",2021-04-25,0,0,0,0,10
"United States","North Dakota",2021-04-26,0,0,0,0,10
"United States","North Dakota",2021-04-27,0,0.799013226953482,18.347840667995,5.5043522003985,10
"United States","North Dakota",2021-04-28,67.5193754823229,0.701372374725784,15.9604414162313,4.78813242486938,10
"United States","North Dakota",2021-04-29,58.1661602444206,0.315556479035679,6.36767281112277,1.91030184333683,10
"United States","North Dakota",2021-04-30,19.9875729412349,0,0,0,10
"United States","North Dakota",2021-05-01,0,0,0,0,10
"United States","North Dakota",2021-05-02,0,0,0,0,10
"United States","North Dakota",2021-05-03,0,0,0,0,10
"United States","North Dakota",2021-05-04,0,0.7339136267198,16.8798438705807,5.06395316117422,10
"United States","North Dakota",2021-05-05,62.2307002607066,0.638417656649251,14.5415400611051,4.36246201833154,10
"United States","North Dakota",2021-05-06,53.0566824981257,0.254706912444911,4.99689323530873,1.49906797059262,10
"United States","North Dakota",2021-05-07,15.0535206768748,0,0,0,10
"United States","North Dakota",2021-05-08,0,0,0,0,10
"United States","North Dakota",2021-05-09,0,0,0,0,10
"United States","North Dakota",2021-05-10,0,0,0,0,10
"United States","Ohio",2021-02-10,9846.2420489763,NA,NA,NA,12
"United States","Ohio",2021-02-11,12198.1826218159,NA,NA,NA,12
"United States","Ohio",2021-02-12,11276.0697295551,NA,NA,NA,12
"United States","Ohio",2021-02-13,9922.03145673491,NA,NA,NA,12
"United States","Ohio",2021-02-14,7464.93895111516,NA,NA,NA,12
"United States","Ohio",2021-02-15,7732.11734114721,NA,NA,NA,12
"United States","Ohio",2021-02-16,9274.17767683052,NA,2461.56051224407,738.468153673222,12
"United States","Ohio",2021-02-17,9733.23997915514,NA,3049.54565545398,914.863696636194,12
"United States","Ohio",2021-02-18,12047.5476603834,NA,2819.01743238879,845.705229716636,12
"United States","Ohio",2021-02-19,11072.6187443796,NA,2480.50786418373,744.152359255118,12
"United States","Ohio",2021-02-20,9671.81572879102,NA,1866.23473777879,559.870421333637,12
"United States","Ohio",2021-02-21,7177.42780269725,NA,1933.0293352868,579.908800586041,12
"United States","Ohio",2021-02-22,7423.50720301423,NA,2318.54441920763,695.563325762289,12
"United States","Ohio",2021-02-23,8943.37947928639,98.462420489763,2433.30999478878,729.992998436635,12
"United States","Ohio",2021-02-24,9371.17503764027,121.981826218159,3011.88691509584,903.566074528752,12
"United States","Ohio",2021-02-25,11630.1049902669,112.760697295551,2768.1546860949,830.44640582847,13
"United States","Ohio",2021-02-26,10605.1106698625,99.2203145673491,2417.95393219776,725.386179659327,13
"United States","Ohio",2021-02-27,9161.45263689826,74.6493895111516,1794.35695067431,538.307085202294,13
"United States","Ohio",2021-02-28,6632.27278174787,77.3211734114721,1855.87680075356,556.763040226067,13
"United States","Ohio",2021-03-01,6857.6628461367,92.7417767683052,2235.8448698216,670.753460946479,13
"United States","Ohio",2021-03-02,8353.81836438512,97.3323997915514,2342.79375941007,702.83812782302,13
"United States","Ohio",2021-03-03,8747.59532570743,120.475476603834,2907.52624756673,872.257874270019,13
"United States","Ohio",2021-03-04,10971.5430321902,110.726187443796,2651.27766746563,795.38330023969,13
"United States","Ohio",2021-03-05,9899.38749234059,96.7181572879102,2290.36315922456,687.108947767369,13
"United States","Ohio",2021-03-06,8416.04598770499,71.7742780269725,1658.06819543697,497.42045863109,13
"United States","Ohio",2021-03-07,5856.79665652058,74.2350720301423,1714.41571153417,514.324713460252,13
"United States","Ohio",2021-03-08,6067.42296081835,89.4337947928639,2088.45459109628,626.536377328884,13
"United States","Ohio",2021-03-09,7548.08034122192,93.7117503764027,2186.89883142686,656.069649428057,13
"United States","Ohio",2021-03-10,7918.77866736849,116.301049902669,2742.88575804756,822.865727414269,13
"United States","Ohio",2021-03-11,10118.5517646883,106.051106698625,2474.84687308515,742.454061925545,13
"United States","Ohio",2021-03-12,9011.61222468801,91.6145263689826,2104.01149692625,631.203449077874,13
"United States","Ohio",2021-03-13,7500.9417046496,66.3227278174787,1464.19916413014,439.259749239043,13
"United States","Ohio",2021-03-14,4923.61416471666,68.576628461367,1516.85574020459,455.056722061376,13
"United States","Ohio",2021-03-15,5130.3155840598,83.5381836438512,1887.02008530548,566.106025591644,13
"United States","Ohio",2021-03-16,6606.55844570199,87.4759532570743,1979.69466684212,593.908400052637,13
"United States","Ohio",2021-03-17,6966.24078209514,109.715430321903,2529.63794117208,758.891382351623,13
"United States","Ohio",2021-03-18,9154.31485814948,98.993874923406,2252.903056172,675.8709168516,13
"United States","Ohio",2021-03-19,8026.49236358651,84.1604598770499,1875.2354261624,562.57062784872,13
"United States","Ohio",2021-03-20,6501.86245501295,58.5679665652058,1230.90354117917,369.27106235375,13
"United States","Ohio",2021-03-21,3918.92821603449,60.6742296081835,1282.57889601495,384.773668804485,13
"United States","Ohio",2021-03-22,4132.44467341767,75.4808034122192,1651.6396114255,495.491883427649,13
"United States","Ohio",2021-03-23,5614.9289634837,79.1877866736849,1741.56019552379,522.468058657136,13
"United States","Ohio",2021-03-24,5975.0041071967,101.185517646883,2288.57871453737,686.573614361211,13
"United States","Ohio",2021-03-25,8162.80302236695,90.1161222468801,2006.62309089663,601.986927268988,13
"United States","Ohio",2021-03-26,7026.80261375403,75.009417046496,1625.46561375324,487.639684125971,13
"United States","Ohio",2021-03-27,5500.00602318106,49.2361416471666,979.732054008622,293.919616202587,13
"United States","Ohio",2021-03-28,2921.94432166378,51.303155840598,1033.11116835442,309.933350506325,13
"United States","Ohio",2021-03-29,3150.72906552941,66.0655844570199,1403.73224087093,421.119672261278,13
"United States","Ohio",2021-03-30,4647.64886090612,69.6624078209514,1493.75102679917,448.125308039752,13
"United States","Ohio",2021-03-31,5016.91026482334,91.5431485814948,2040.70075559174,612.210226677521,13
"United States","Ohio",2021-04-01,7213.08311591111,80.2649236358651,1756.70065343851,527.010196031552,13
"United States","Ohio",2021-04-02,6078.61202268239,65.0186245501295,1375.00150579527,412.50045173858,13
"United States","Ohio",2021-04-03,4558.21293082572,39.1892821603449,730.486080415945,219.145824124784,13
"United States","Ohio",2021-04-04,1992.19662292069,41.3244467341767,787.682266382353,236.304679914706,13
"United States","Ohio",2021-04-05,2241.388663064,56.149289634837,1161.91221522653,348.573664567959,13
"United States","Ohio",2021-04-06,3757.63531748376,59.750041071967,1254.22756620583,376.26826986175,13
"United States","Ohio",2021-04-07,4141.53560847698,81.6280302236695,1803.27077897778,540.981233693333,13
"United States","Ohio",2021-04-08,6351.38608187496,70.2680261375403,1519.6530056706,455.895901701179,13
"United States","Ohio",2021-04-09,5224.67875263315,55.0000602318106,1139.55323270643,341.865969811929,13
"United States","Ohio",2021-04-10,3715.82548129095,29.2194432166378,498.049155730172,149.414746719052,13
"United States","Ohio",2021-04-11,1165.71632789383,31.5072906552941,560.347165766001,168.1041497298,13
"United States","Ohio",2021-04-12,1437.32805230863,46.4764886090612,939.408829370939,281.822648811282,13
"United States","Ohio",2021-04-13,2974.77578110022,50.1691026482334,1035.38390211924,310.615170635773,13
"United States","Ohio",2021-04-14,3375.74074559381,72.1308311591111,1587.84652046874,476.353956140622,13
"United States","Ohio",2021-04-15,5601.60030414236,60.7861202268239,1306.16968815829,391.850906447486,13
"United States","Ohio",2021-04-16,4485.88450279341,45.5821293082572,928.956370322736,278.686911096821,13
"United States","Ohio",2021-04-17,2990.84354119148,19.9219662292069,291.429081973456,87.4287245920369,13
"United States","Ohio",2021-04-18,457.829682134879,22.4138866306401,359.332013077158,107.799603923147,13
"United States","Ohio",2021-04-19,751.500505584936,37.5763531748376,743.693945275055,223.108183582517,13
"United States","Ohio",2021-04-20,2309.75106621934,41.4153560847698,843.935186398452,253.180555919536,13
"United States","Ohio",2021-04-21,2727.95942111478,63.5138608187496,1400.40007603559,420.120022810677,13
"United States","Ohio",2021-04-22,4969.99725018898,52.2467875263315,1121.47112569835,336.441337709506,13
"United States","Ohio",2021-04-23,3866.25368017613,37.1582548129095,747.710885297871,224.313265589361,13
"United States","Ohio",2021-04-24,2385.25868149993,11.6571632789383,114.45742053372,34.3372261601159,13
"United States","Ohio",2021-04-25,0,14.3732805230863,187.875126396234,56.3625379188702,13
"United States","Ohio",2021-04-26,177.948381133005,29.7477578110022,577.437766554836,173.231329966451,13
"United States","Ohio",2021-04-27,1755.37495314368,33.7574074559381,681.989855278695,204.596956583608,13
"United States","Ohio",2021-04-28,2189.73517240177,56.0160030414236,1242.49931254725,372.749793764174,13
"United States","Ohio",2021-04-29,4446.91213284238,44.8588450279341,966.563420044034,289.96902601321,13
"United States","Ohio",2021-04-30,3354.82000961056,29.9084354119148,596.314670374983,178.894401112495,13
"United States","Ohio",2021-05-01,1886.98810975377,4.57829682134879,0,0,13
"United States","Ohio",2021-05-02,0,7.51500505584936,44.4870952832513,13.3461285849754,13
"United States","Ohio",2021-05-03,0,23.0975106621934,438.843738285921,131.653121485776,13
"United States","Ohio",2021-05-04,1278.40406510513,27.2795942111478,547.433793100442,164.230137930133,13
"United States","Ohio",2021-05-05,1727.91040775626,49.6999725018898,1111.7280332106,333.518409963179,13
"United States","Ohio",2021-05-06,3999.26617951861,38.6625368017613,838.70500240264,251.611500720792,13
"United States","Ohio",2021-05-07,2918.34666099712,23.8525868149993,471.747027438441,141.524108231532,13
"United States","Ohio",2021-05-08,1462.83432585041,0,0,0,13
"United States","Ohio",2021-05-09,0,1.77948381133005,0,0,13
"United States","Ohio",2021-05-10,0,17.5537495314368,319.601016276281,95.8803048828844,13
"United States","Oklahoma",2021-02-10,2669.86040075797,NA,NA,NA,10
"United States","Oklahoma",2021-02-11,3040.78458749241,NA,NA,NA,10
"United States","Oklahoma",2021-02-12,4373.88726382727,NA,NA,NA,10
"United States","Oklahoma",2021-02-13,3258.15780613775,NA,NA,NA,10
"United States","Oklahoma",2021-02-14,5319.79872243935,NA,NA,NA,10
"United States","Oklahoma",2021-02-15,1562.54493389095,NA,NA,NA,10
"United States","Oklahoma",2021-02-16,292.101903528913,NA,667.465100189492,200.239530056848,10
"United States","Oklahoma",2021-02-17,2154.75331545606,NA,760.196146873101,228.05884406193,10
"United States","Oklahoma",2021-02-18,2528.63646129991,NA,1093.47181595682,328.041544787046,10
"United States","Oklahoma",2021-02-19,3863.03205538292,NA,814.539451534438,244.361835460332,10
"United States","Oklahoma",2021-02-20,2742.03488715256,NA,1329.94968060984,398.984904182952,10
